"Conservatives worried that President Obama or Secretary Napolitano will be able to expedite the legalization sections of the bill while dragging their feet on border security should consider that the border-security measures come first, while the status-adjustment portions of the bill will take many years.",right
"It's also worth noting that it's likely that this process will occur under both Democratic and Republicans administrations.",right
"As this bill moves through regular order and is debated and amended, conservatives may not always agree on every aspect.",right
"But I think we can all agree that the status quo is unacceptable, and I'm convinced that this legislation moves us in a positive direction.",right
"When thinking of an event that occurs every four years, the Olympics usually come to mind.",right
"Not the introduction of a federal budget.",right
"But such was the case a few weeks ago.",right
"Earlier in March, the introduction of the federal budget became an event of Olympic proportions and timing when Senate Democrats released their first budget proposal in four years.",right
"While I have to give Senate Democrats some credit for actually offering their first budget in over 1440 days, I prefer budgets that actually balance at some point.",right
"Needless to say, I voted against this budget.",right
"More than $100 billion in new spending is included in the Senate Democrats' budget.",right
"These funds are dedicated for economic stimulus in the form of infrastructure spending and job training, which includes funds to help accurately predict weather patterns.",right
"How about a complimentary forecast: By the end of this budget's 10-year window in 2023, more than $2 trillion in spending increases will occur - that's an increase of 62 percent over fiscal year 2013 federal spending.",right
"All of these numbers amount to $7.3 trillion in new debt by 2023.",right
"That's nearly $21,000 of NEW debt for every man, woman and child in the United States.",right
"One has to wonder when the debt crisis becomes an actual crisis.",right
"It is tough to fathom, but the Senate Democratic budget accumulates $7.3 trillion in new debt despite the $1.5 trillion in new tax hikes it imposes.",right
"This budget doesn't come close to balancing because their massive tax increases are wiped out by even more massive spending increases.",right
"Not surprisingly, the budget also fails to rein in the real drivers of our debt: entitlement programs.",right
"By contrast, the House Republicans' budget put forth by House Budget Committee Chairman Paul Ryan contains no tax increases, includes twice as much deficit reduction over 10 years as the Senate Democratic budget, and actually balances by 2023.",right
"The Ryan budget also begins to make entitlement programs solvent for the long-term.",right
"It reforms Medicare by offering a range of insurance plans such as private insurance or traditional fee-for-service Medicare, and increases means testing for Medicare, among other reforms.",right
"It is simply irresponsible to put forth budgets that jack up taxes on today's workers while ignoring the insolvency of the very programs these workers pay for and that many will rely on in the future.",right
"By making reforms to these programs now, we can ensure that changes will not affect anyone currently receiving benefits or those nearing retirement age.",right
"On the tax front, the Ryan budget not only avoids tax increases, it repeals the Alternative Minimum Tax, which notoriously hits the middle class the hardest; and it reduces the U.S. corporate tax rate - currently the highest in the world - to 25 percent.",right
"The Ryan budget is a responsible, serious budget that will foster economic growth.",right
"By contrast, the Senate Democratic budget, with its tax hikes and billions in spending increases, will only keep us on the same fiscally irresponsible and economically damaging path.",right
"We must work toward a final budget that significantly reduces federal spending and doesn't include burdensome tax increases, while also keeping in mind that the real drivers of our debt, our entitlement programs, must be reformed to ensure they're around for future generations.",right
"Both the Ryan budget and the Senate Democratic budget passed their respective houses of Congress, and President Obama recently introduced his own budget proposal.",right
"The House and Senate Appropriations Committees will soon negotiate the terms for federal spending described in each of the budget proposals.",right
"When this process starts, prepare to watch the real Olympic-sized budget games begin.",right
"Last month, a bipartisan group of U.S.",right
"Senators, the so-called Gang of Eight, offered a framework to address immigration reform.",right
"I'm proud to be a member of the group, along with Senators McCain (R-AZ), Schumer (D-NY), Graham (R-SC), Durbin (D-IL), Rubio (R-FL), Menendez (D-NJ), and Bennet (D-CO).",right
"Our proposal contains four major elements: securing the border before offering a pathway to citizenship for illegal immigrants, reforming our legal immigration system to encourage economic growth, creating a temporary worker program to provide access to future labor, and strengthening employment verification standards to prevent the hiring of illegal immigrants.",right
"One reason immigration reform failed in the past is because of the public's understandable mistrust of the federal government to adequately address border security.",right
"That mistrust is especially relevant now, with drug and human smuggling rings clashing along the border.",right
"Fortunately, the federal government has a model of what a secure border looks like.",right
"In the Yuma Sector, spanning 126 miles of the border, we have operational control, meaning that if someone attempts to cross the border, there's a reasonable expectation they will be apprehended.",right
"However, in the Tucson Sector, which is responsible for 262 miles of the border, we have nothing close to operational control.",right
"The framework creates a commission made up of border state governors, attorneys general, and citizens who live and work along the border that will make recommendations as to what constitutes a secure border.",right
"The federal government's failure to secure the border affects these citizens more than anyone else in the country, so because of their expertise and experiences, they should have input in defining what a secure border looks like.",right
"Only after the border is secured can illegal immigrants begin the arduous, albeit fair, process of applying for citizenship.",right
"A pathway to citizenship has been, and continues to be, the most contentious element of immigration reform proposals.",right
"There are some Republicans who believe that anything short of rounding-up illegal immigrants and sending them back to their home countries is an amnesty.",right
"I, as well as most Republicans, do not ascribe to this view.",right
"To gain legal status and be given a shot at citizenship under the Gang of Eight's framework, illegal immigrants must - among other penalties - pay fines, undergo background checks, and get in line behind those who are already in the legal immigration process.",right
"The framework also addresses the problem, in an expedited manner, of immigrants who were minors when their parents brought them to the country illegally.",right
"The framework would reform our current legal immigration system to encourage economic growth, as well as give future immigrants an incentive to go through the legal process.",right
"The U.S. can remain competitive in the global economy by offering more visas to foreign-born graduates of American universities who have obtained advanced degrees in the STEM fields - science, technology, engineering, and mathematics.",right
"If we want to grow our economy, we need the next Google or Intel to be incorporated in the U.S., rather than overseas.",right
"One major failure of the 1986 immigration reform legislation was its lack of a mechanism to deal with the demand for future workers.",right
"Our framework would create a robust temporary worker program to ensure that employers have access to labor in order to grow their businesses and the economy.",right
"But before they could hire temporary workers, employers would need to demonstrate that foreign workers would be filling jobs that Americans are unable or unwilling to fill.",right
"With access to a qualified pool of labor, businesses have no excuse for circumventing immigration laws.",right
"A workable verification system that allows employers to check a new hire's legal status, whether it be E-Verify or a new system, is needed so that employers can comply.",right
"Drafting a bipartisan framework on an issue as politically charged as immigration was not easy.",right
"It is going to be even more difficult converting the proposal into legislation and getting that bill through Congress.",right
"But I am optimistic about the prospect of finally enacting immigration reform this year.",right
"As Arizonans know better than anyone, we cannot afford to wait any longer.",right
"Once again, we see leadership attempting to fix a disastrous law that simply cannot be fixed.",right
"Obamacare is broken beyond the point of repair - and the only true fix is a swift, full, repeal.",right
"For this reason, I will oppose H.R.",right
"4118 and instead, work to pass a common-sense replacement bill such as my Patient OPTION Act.",right
"Under my proposal, health insurance would be cheaper for all Americans, even those with pre-existing conditions.",right
"This is accomplished through private sector solutions, such as 100% tax deductibility for all healthcare expenses, the ability to purchase health insurance across state lines, unlimited contributions to health savings accounts, and tax incentives to reward physicians who provide free care to patients who cannot afford health insurance.",right
"The Patient OPTION Act, endorsed by the Association of American Physicians and Surgeons and FreedomWorks, accomplishes all this and more in just 77 pages.",right
"It is the true solution to our nation's healthcare financing needs - and it starts by repealing Obamacare in full.",right
"I urge my colleagues to reject this so-called Obamacare fix, and to instead bring forward a vote on the Patient OPTION Act.",right
"It is highly irresponsible to be giving the President a blank check to spend and borrow as he pleases - but unfortunately, that's exactly what Speaker Boehner's bill does.",right
"We cannot continue to fuel the President's spending addiction by increasing our nation's borrowing limit and leaving our children and grandchildren with bills they simply cannot afford to pay.",right
"Congress must focus on cutting spending and paying down our massive $17 trillion debt - not continue to destroy jobs and stifle our economy with more spending and taxes.",right
"It is time we fundamentally change government and return to the constitutionally limited government as our Founding Fathers intended - and that starts with stopping Washington's outrageous spending.",right
"Today I voted no to raising the debt ceiling - but I'll be voting yes for the future of your children and grandchildren, for a strong free market, and for the liberty and prosperity of our nation.",right
"Hi, I'm Congressman Tom Graves.",right
"Tonight, we heard the president talk a lot about our economic challenges, and the need for new opportunities.",right
"I agree that we need to get the economy going, so that millions of unemployed Americans can find good paying jobs.",right
"However, the president and I disagree on the government's role in this agenda.",right
"He sees Washington-and himself-as a source of opportunity, while I see them as the roadblock to economic progress.",right
"To explain, I'll start at home, in Georgia's 14th Congressional District.",right
"Last week, my entire staff gathered there for our annual meeting.",right
"Between planning sessions, we spent a lot of time visiting local companies and saw firsthand how thousands of Georgia jobs are created.",right
"After the tours, we talked about how these businesses do amazing and innovative things.",right
"The employees work hard to solve complex problems, and they lift up the communities around them.",right
"We also heard about the challenges.",right
"Company leaders passionately explained how good paying jobs are crushed by taxes and regulations.",right
"It's a hard truth that the president's vision denies.",right
"Too often, when a person in need reaches out for an opportunity, and a potential employer reaches back, the government is in the way.",right
"The president would rather promote the benefits of unemployment than address his policies that have blocked the paychecks and joys of true employment.",right
"He seems to be satisfied with you making a minimum wage, after his own health care law has forced employers to cut your hours and pay.",right
"These aren't plans for enduring prosperity.",right
"The government is just trying to fix its own mistakes.",right
"Solutions to poverty, jobs, higher incomes and upward mobility exist right in our local communities--in the entrepreneur's garage, or the research and development wing of a major company.",right
"So, how about this vision: Bigger paychecks through lower taxes and more hours.",right
"More health insurance options at a lower cost-through choice, not mandates.",right
"Access to more housing and job options through local control of transportation projects.",right
"Cheaper gas and groceries with a free market approach to energy.",right
"Freeing America's businesses to go on offense in the global market, rather than play defense against Washington's regulations.",right
"For us, in North Georgia, it just means unleashing all the potential within every person.",right
"Opportunity through freedom.",right
"That's the story of America's greatness, and the guide for enduring prosperity.",right
"On behalf of the 14th Congressional District, I thank our veterans in Georgia and across America.",right
"In serving our country, veterans and their families entered a life full of challenge and sacrifice.",right
"They ensured that the torch of freedom would be passed from each generation to the next.",right
"They are our heroes.",right
"While our country is sincere in its gratitude, it's important to acknowledge, once again, that our words must be backed up with action on fixing the veterans benefits system.",right
"This week, the Veterans Affairs Department cited progress on the infamous claims backlog, but I still believe our veterans deserve better.",right
"Hearing all the talk of 'tech surges' these days, I'm dismayed that the digital cavalry hasn't been called in to aid and improve VA claims processing.",right
"With the major increases in VA spending since 2009, we know the problem isn't a budget issue-it's a bureaucracy issue.",right
"Our government needs to set the bar sky high and think bigger.",right
"Enlist the brightest minds and best systems, then throw the current claims processing goal of four months out the window and aim for 30 days, or even four days.",right
"Our servicemembers set the standard for honor and excellence, and they should be met upon retirement by a nation eager to respond in kind.",right
"This is a major energy plan for America that will create thousands of new jobs and keep energy affordable for families, said Rep. Graves.",right
"Using a free market approach, we open our resource-rich land for competition and innovation across the full spectrum of energy sources, from oil to wind and everything in between.",right
"That also means eliminating red tape and excessive regulations, transferring more control to the states and ending special interest subsidies while lowering tax rates.",right
"I believe this all-of-the-above plan will unleash America's full industrial might and usher in a new era of prosperity and opportunity for families across the country.",right
"My heart aches for the millions of Americans who are suffering today because of President Obama's broken promises.",right
"While there may not be enough time for insurance companies to reopen health care plans that have been canceled, I voted for this bill with the hope that it might save even one family I represent from losing a plan they want to keep.",right
"After six disastrous weeks, I believe the best way to fix Obamacare is to repeal the law.",right
"I thank the 61 House Republicans who joined me yesterday in support of our Fairness Amendment to delay Obamacare for one year.",right
"Our combined effort proved successful as House Republicans have decided to incorporate the one year delay policy in the government funding bill we expect to vote on today.",right
"It is reasonable, and right, to demand that every American gets the same Obamacare delay that the president gave to businesses and insurance companies.",right
"I thank leadership for, once again, listening to the conference and moving forward with policies that unite us as we work to keep the government open and protect our constituents from the harmful effects of Obamacare.",right
"I encourage every House Republican to support this bill because it achieves the two goals that unite us all: keeping the government open and protecting our constituents from the harmful effects of Obamacare.",right
"With the Defund Obamacare Act now inserted into the bill, we are making a genuine attempt to stop the law before it starts on October 1.",right
"I thank the 79 cosponsors of the Stability, Security and Fairness Resolution, and the 148 cosponsors of the Defund Obamacare Act, for raising their voices at critical times this year.",right
"I credit House leadership for listening to us and responding to the demands of the American people.",right
"Now it's up to Harry Reid and the Senate Democrats to explain why Obamacare is too dangerous for businesses, but still being enforced on families.",right
"They must explain why special interests get waivers and companies get delays, but the average American is still hit by Obamacare's trainwreck of fines, mandates and confusion.",right
"Today, we hold the victims of September 11 and their families in our hearts just as much as we did twelve years ago.",right
"We remember the first responders who rushed to ground zero, and the brave men and women in uniform who have confronted terror around the world in the years since.",right
"This day now carries the additional heartache and outrage of the Benghazi attack one year ago.",right
"There is no question that the fight against al Qaeda and Islamic extremism is not over.",right
"We must never be deterred from identifying our clear enemy-not by political correctness or by pretending they are any less determined to attack us.",right
"While there are many ongoing debates in our country about the complex national security issues borne out of September 11, 2001, this anniversary should always remind Americans of how we stood united in the midst of tragedy, and responded with courage and perseverance.",right
"Today was supposed to be an important milestone for ObamaCare but nobody is celebrating.",right
"After passing ObamaCare to find out what was in it, Democrats are distancing themselves from this political disaster.",right
"After promising Americans they could keep their plans, President Obama is holding this big government plan together with delays, changes, and a shoestring.",right
"After being sold empty promises, the American people are sick of the constant spin.",right
"Millions of Americans have lost their plans, families are facing higher premiums, and the White House has issued dozens of unilateral delays.",right
"ObamaCare won't work.",right
"It's time to fix our health care system, starting with patient-centered reforms.",right
"This is not about birth control, it's about government control.",right
"The First Amendment, the bedrock of our experiment in self-government, was meant to protect Americans from being forced to choose between practicing their faith and complying with government mandates.",right
"In a nation built on freedom and committed to religious diversity, men and women should be free to live out their convictions.",right
"Unfortunately, ObamaCare's intolerant mandate presumes that religious Americans can believe whatever they want, as long as they don't believe it at work.",right
"This is Big Government's arrogance at its worst.",right
"I'm joining with millions of Americans in hoping the Supreme Court will step in and stop this attack on the liberty that millions of Americans hold dear.The President can't pick and choose the laws he enforces.",right
"By making up the rules as they go-from gutting welfare reform to issuing politically driven ObamaCare delays-this Administration has defied our nation's constitutional checks and balances.",right
"Today, the House of Representatives passed common-sense legislation allowing Congress to authorize a lawsuit against the executive branch for failing to uphold its constitutional duty to faithfully execute the laws.",right
"If President Obama disagrees with the laws on the books, he should work with Congress and the American people to change them.",right
"That's what limited government is all about.President Obama has again demonstrated his unwillingness to tackle our nation's fiscal crisis.",right
"By suggesting that Washington spend an extra $791 billion, raise taxes by $1.8 trillion, and add $8.3 trillion to the debt, it seems no one at the White House knows the difference between a serious budget and a wish list.",right
"While I am pleased that the President's budget retains the strategic capabilities of the Indiana Air National Guard, I am disappointed that the overall budget continues the 'borrow, tax and spend' cycle that has already put taxpayers $17 trillion in debt.",right
"Hoosiers deserve much better.Americans don't want empty slogans and bigger government.",right
"Over the past five years, families have paid a high price for this administration's broken promises-smaller paychecks, health insurance cancellation letters, and fewer jobs.",right
"This isn't what a recovery looks like but it's the same, worn-out approach the President outlined tonight.House Republicans are offering an alternative.",right
"We've worked to empower families, expand opportunity, and end ObamaCare's pain.",right
"We've passed dozens of jobs bills-many with bipartisan support-to help get Americans back to work.",right
"If President Obama is serious about making 2014 a year of action, he should call on his party's leaders in the Senate to give these common-sense bills the up-or-down votes they deserve.I am humbled to join my pro-life colleagues here on the House floor and more importantly the millions of pro-life Americans across the country.Although this debate is often clouded by empty euphemisms like 'choice,' we cannot forget the human element at the heart of this issue.",right
"This isn't about abstract concepts, this is about babies-the most vulnerable members of our society.At the same time, we must show compassion and offer help to those struggling through what seems like an impossible circumstance.And as a civilized people, we ought to prevent taxpayer dollars from subsidizing the senseless destruction of innocent lives once and for all.",right
"After all, we're a nation founded to protect 'life, liberty, and the pursuit of happiness.",right
"'Madam Speaker, today we have an opportunity to do exactly that with common-sense legislation.Millions of pro-life Americans don't want their tax dollars used to subsidizing abortions.",right
"I urge my colleagues to support the No Taxpayer Funding for Abortion Act.",right
"Mr. Speaker, millions of Americans find themselves in the heartbreaking situation of losing their health care plans thanks to a broken promise that the White House is now scrambling to try and fix.",right
"Hoosiers like Jared from Woodburn, Indiana were told that they could keep their plans.",right
"But unfortunately, Jared found this cancellation letter in his mailbox on September 23.",right
"He's just one of the more than 3.5 million Americans who lost coverage under ObamaCare.",right
"For Jared, the timing couldn't have been worse.",right
"I am so pleased I had a role in drafting this remarkable document.",left
"It embodies the values we hold dear as Democrats and as Americans, and it sets forth our great president's vision for our future where together we will reignite the American Dream for all.",left
"Because the reality is: Four years ago, the American Dream had slipped out of reach for too many, and it had turned into a nightmare for millions.",left
"President Obama changed our course.",left
"He invested in our future and put men and women back to work rebuilding our roads and bridges.",left
"He raised educational standards, invested in early childhood education, and worked to make higher education more affordable for everyone.",left
"He invested in clean energy and enacted the broadest tax cut in history, reducing taxes on the middle class to near-historic lows.",left
"He saved the American auto industry.",left
"He produced historic health reform.",left
"And he put forward a balanced deficit reduction plan that will put us on sound fiscal footing.",left
"Today, our economy is growing again.",left
"Our platform states that America faces a clear choice: move forward as a nation where everyone has the chance to get ahead, or go back to the same failed ideas that created the crisis in the first place.",left
"We will move forward, not backward.",left
"Republicans will raise taxes on low-income and the middle class to pay for tax breaks for millionaires and billionaires.",left
"They'll end the fundamental guarantee of Medicare that people have earned.",left
"They'll let Wall Street write its own rules again.",left
"They'll allow the secret and unlimited special interest money in campaigns to advance its dangerous assault on our democracy.",left
"They'll shred the safety net and gut vital investments in education, innovation and infrastructure in order to help the wealthiest avoid doing their fair share.",left
"And they'll allow insurance companies to once again deny health care to working families and interfere with women's health care decisions.",left
"President Obama and Democrats will not let this happen.",left
"We will move forward, not backward.",left
"We believe we are bound together by a shared set of ideals and values rooted in the notion that together we can overcome the greatest challenges that come our way.",left
"We stand for an economy that's built not from the top down but from the middle out and that provides opportunity for those aspiring to join the middle class.",left
"And we make ending poverty a national priority.",left
"We are a big tent party of inclusion, and our platform speaks to the aspirations of all.",left
"Our platform ensures that the opportunity to live the American Dream not only survives but thrives for generations to come.",left
"We can't afford to go back or abandon the change we've fought so hard for.",left
"We will not turn back the clock.",left
"We can move forward.",left
"We must move forward.",left
"And under the leadership of President Obama, we will move forward.",left
"Thank you.",left
"We finally, after 16 days, at the last hours, were able to get to some agreement that is really very short-lived.",left
"The continuing resolution only lasts 'til the middle of January-on Martin Luther King's birthday, ironically-and the debt ceiling expires on February 7th.",left
"So, this is merely kicking the can down the road, as they say.",left
"I think it's important, but I'm still trying to rationalize how the non-tea-party Republicans in the House can let the tea-party-oriented members in their caucus control everything.",left
"And it's really kind of disappointing, because you can't negotiate whether-over a dispute over one measure, which creates healthcare for millions of Americans that can't afford it, that we would close down the funding of the entire government.",left
"This is a tactic that is so obviously out of place and makes the legislative process literally unworkable.",left
"And so it's my hope that we can figure out a way to get this rolling again.",left
"Speaker Boehner is in an incredible position, and his legacy is going to be determined by whether he continues to cave in to the ultra-conservatives in his caucus or not.",left
"To his credit, it seemed to me that he wanted to be more cooperative, but he was afraid of even being dismissed from the speakership.",left
"I think he's over that kind of a hump, but it's at a cost of $24 billion, 800,000 people out of work.",left
"And then the government, after we signed it late last night, they say, All government workers, please come to work the very next day.",left
"No, no, not at all.",left
"And, you know, the president has been stable, and he and Majority Leader Reid, they set a good example for us.",left
"And I think that he's got to really create a legacy that has a lot more to do with putting everybody back to work.",left
"The recession is not over yet.",left
"The recovery is slow.",left
"Unemployment is still way too high.",left
"And there's so much more that we could do.",left
"And to think that you would have so many members, 144 in the House and 18 in the Senate, who would say, Well, there's nothing wrong with shutting down the whole government, not raising the debt ceiling, and really hurting the credit rating of the largest, most powerful country in civilization.",left
"And it's just unimaginable, the actions that they would turn to to get their way on a very small and modest bill, Obamacare.",left
"We're talking about universal healthcare for everybody, single-payer.",left
"That's what the new direction is.",left
"And yet, this kind of everything or nothing, and we're going to get our way on any bill, that kind of an attitude destroys, really, or compromises the democratic legislative process-  I rise to strongly oppose HR 1062.",left
"This bill places significant additional requirements for economic analysis by the Securities and Exchange Commission (SEC), effectively bringing any efforts at rulemaking to a standstill.",left
"Let's be clear: the purpose of this legislative effort is to stop implementation of the Dodd-Frank Wall Street Reform and Consumer Protect Act dead in its tracks.",left
"After losing in Congress, the fight against the Dodd-Frank Act moved to the courts, beginning with overturning the proxy access rules they adopted under authority provided by that Act.",left
"Although I agreed fully with the SEC's position, a court found that the SEC did not meet its already significant requirements to conduct an economic analysis.",left
"After the proxy access case was overturned, the SEC adopted improved standards for conducting cost-benefit analyses.",left
"These procedures were cited by the GAO last December as having all the elements of good regulatory analysis.",left
"Basically what the GAO is saying, we took a look we studied it and they do a good job.",left
"Nonetheless, the bill before us today adds even more requirements, tying up SEC resources and putting it at even greater risk of litigation for every rule.",left
"Despite the assurances of my Republican colleagues that they are only applying the terms of an executive order to the SEC, that executive order explicitly protects agencies from lawsuits based on their economic analysis.",left
"HR 1062 has no such protection for the SEC.",left
"The Commission is undertaking a valiant effort to finish the Dodd-Frank and JOBS Act rules, even in the face of attempts by the majority to restrict their funding.",left
"As the SEC attempts to balance capital formation with the need to protect investors, this bill weights the scales heavily in favor of industry over investors.",left
"In fact, the words investor protection do not appear anywhere in this bill.",left
"Even without this bill, we can count on industry lobbyists to sue the SEC any time it sees a weakness in the justification supporting a rule, as they have in several other cases currently before the courts.",left
"And this bill does not apply only to new rules.",left
"This is extraordinary, and I want to say this so everybody understands.",left
"This bill would require the Commission to review every rulemaking ever issued - even those that have protected our securities markets since the Great Depression - one year after the adoption of this bill, and every 5 years thereafter.",left
"As a result, the Commission will be forced to divert resources away from other key areas, such as enforcement.",left
"This comes at a time when House Republicans want to hold SEC funding flat, despite the SEC's new responsibilities, the increase in the number of participants it oversees, and the growth of complexity and size of US securities markets.",left
"It is ironic that, as House Republicans push this bill forward, they also are calling for the SEC to speed up its efforts on JOBS Act rules.",left
"This bill makes it impossible for the SEC to meet the very deadline we adopted just two days ago when we passed HR 701.",left
"I urge my colleagues to oppose HR 1062.",left
"Thank you very much, Mr. Chairman, and I thank Mr. Van Hollen for yielding me time.",left
"Today I rise in strong opposition to the Republicans' budget, a budget that makes absurd claims to reducing the deficit by repealing crucial government authority to protect our economy.",left
"Lest we forget that Lehman Brothers' disorderly bankruptcy sparked the worst financial crisis since the Great Depression.",left
"Should a megabank fail in the future, the Dodd-Frank Act specifically authorizes regulators to dissolve the failing firm, fire its executives, wipe out shareholders and deny the claims of creditors.",left
"The gentleman from Wisconsin calls this a bailout, erroneously, concluding that the Dodd-Frank Act enshrines Too Big to Fail when in fact it provides all the necessary tools to end it.",left
"If Dodd-Frank actually did what the Republicans say, why does no large firm want to be designated as Systemically Significant?",left
"The Republican proposal also deceptively suggests that a repeal of the liquidation authority generates real savings to the American taxpayer.",left
"The Dodd-Frank legislation designed this authority to pay for itself over time, with any initial upfront costs being completely recouped by selling assets and imposing an assessment after the resolution on financial institutions with more than $50 billion in assets.",left
"The law specifically states that taxpayers shall bear no losses from the exercise of any authority under the liquidation title.",left
"Once again, the Republican budget is misleading and dishonest.",left
"The National Journal has called the Republican proposal a budget gimmick and even The Wall Street Journal dismissed it as mere budget quirks.",left
"If the authority to wind down a mega firm is repealed, the American taxpayer will be called on again to bear the risk of another financial crisis like 2008, which the G.A.O.",left
"found cost the U.S. economy $13 trillion.",left
"Mr. Speaker, I urge all of my colleagues to reject this Republican budget.",left
"I yield back the balance of my time.",left
"Thank you so very much, Congressman Meeks.",left
"I am so proud of the members of this Congress from both sides of the aisle, who have been real advocates, who have been on television, who have been fighting.",left
"Members on the opposite side of the aisle have criticized their own leadership for the delay.",left
"Ladies and Gentleman, I am from California.",left
"I have witnessed earthquake disaster.",left
"I have been involved with trying to help with Hurricane Katrina, and making sure that the people who were the victims of Katrina were compensated and were taken care of.",left
"This is unconscionable that this has had to take so long.",left
"I've watched Congressman Meeks up in Rockaway.",left
"I've watched the people who cried, I've watched the people who begged for help, who begged for assistance.",left
"This is so late in coming.",left
"And so I support this bill today.",left
"I am one of the co-authors of the Flood Insurance Reauthorization Bill, along with Ms. Biggert, who reauthorized flood insurance for another five years.",left
"Let's put the money in it.",left
"Let's do what's right.",left
"Let's take care of this disaster.",left
"Mr. LEVIN.",left
"I yield 2 minutes to the gentlelady from California, Maxine Waters.",left
"Ms.",left
"WATERS.",left
"I thank my friend from Michigan, Congressman Sander Levin, for the time.",left
"I rise to oppose this so-called free trade agreement.",left
"I find it deeply disturbing that the United States Congress is even considering a free trade agreement with a country that holds the world's record for assassinations of trade unionists and would cause a loss of 55,000 jobs in the United States.",left
"The Congressional Black Caucus has been working hard to create jobs.",left
"We've held job fares in five cities in the country.",left
"We have been working hard to create jobs because the unemployment rate in this country is unacceptable: 9.1 throughout the country, 11.3 for Latinos, 16 percent for African Americans.",left
"We need jobs, not an unfair trade agenda.",left
"Additionally, according to Colombia's National Labor School, 51 trade labor unionists were assassinated in 2010.",left
"That's more than the rest of the world combined.",left
"In addition, 21 unionists survived attempts on their lives, 338 unionists received death threats, 35 were forcibly displaced, 34 were arbitrarily detained, and 7 just disappeared in 2010.",left
"Another 23 unionists have been assassinated so far this year, and a total of 2,908 union members have been murdered in Colombia since 1986.",left
"And the Colombian Attorney General's Office has not obtained any convictions for these murders for the past 4 years.",left
"The people of Colombia don't need a free trade agreement; they need a government that respects the rights of all of its citizens.",left
"Let's vote down this trade agenda and tell the Government of Colombia that there can be no free trade without human rights and human dignity.",left
"The wars in Iraq and Afghanistan have left a legacy of pain, both physical and mental, for our servicemen and women and their families.",left
"This morning, our nation awoke to the grim details coming out of Fort Hood, Texas.",left
"Yesterday, a troubled veteran opened fire on base leaving four dead and 16 wounded.",left
"The soldier, Army specialist Ivan Lopez, served in Iraq and was seeking treatment for post-traumatic stress, took his own life.",left
"As a Naval psychiatrist during the Vietnam War, I saw personally the gruesome toll long, brutal wars have on warriors and their families; the personal trauma they suffer lasts long after combat officially ends.",left
"The further removed we become from the major combat operations of the past decade, the more the sacrifices of our warriors threaten to fade from our memory.",left
"But this tragedy at Fort Hood, combined with the unacceptable reality of 22 servicemember suicides a day, illustrates the immense challenge before us: to care for those men and women who went to fight for us.",left
"It is now time to recommit ourselves as a nation to the moral obligation we have in providing the long-term care our veterans so deserve.",left
"That commitment begins with Democrats and Republicans working together in Congress to make the issues of servicemember suicides and mental health care for our veterans a top, fierce and urgent priority.",left
"Of all of the challenges facing our nation's health-care system, perhaps the most neglected is the gaping hole in our workforce of primary-care physicians.",left
"One estimate projects a shortage of 45,000 primary-care doctors by 2020.",left
"This bill will go a long way towards addressing that shortage, improving health outcomes, and reducing the nation's health care costs.",left
"With the retirement of a generation of physicians, the aging of our population, and the coming entry into the system of some 30 million newly insured thanks to the Affordable Care Act, we do not have enough primary-care doctors to meet the demand, and the problem will continue to worsen without a major initiative to produce new doctors.",left
"Thanks to the Affordable Care Act, we are going to get close to universal health coverage in the United States.",left
"But universal coverage will not be meaningful if we don't have enough doctors to serve our population.",left
"I am optimistic that Congress can demonstrate leadership in restoring our doctor workforce for the next generation.",left
"As we begin Women's History Month, we recognize the tremendous progress that our country has made in advancing women's rights as well as highlight the work still to be done.",left
"Investing in access to quality education, healthcare, and economic empowerment of women and girls are critical to our national security.",left
"Yet discrimination against women's basic rights have come under acute attack in recent years -- particularly the right to access contraception -- as politicians use women's rights to turn back the clock.",left
"Indeed, it's hard for me to believe that in 2012, we are arguing about whether large employers like hospitals and universities should be exempt on religious grounds from a requirement to provide contraceptive coverage as a basic element of a woman's health-benefits package.",left
"It's even harder for me to believe that a Congressional panel on the topic of contraception invited five men to testify, and excluded the only female witness from speaking.",left
"Meanwhile, violence against women in our country continue to persist at a startling rate - one in four women has been a victim of severe physical violence by an intimate partner in her lifetime.",left
"Clearly, we need to better understand ways to protect and empower women and girls.",left
"Today, women still bear the brunt of poverty, war, and famine globally.",left
"That is why I support the first-ever U.S. National Action Plan on Women, Peace, and Security, proposed by President Obama in December 2011, that prescribes specific ways to empower half the world's population as equal partners in preventing conflict and building peace.",left
"In honor of Women's History Month, join me in celebrating the accomplishments of great women around the world and supporting the next generation of female leaders.",left
"I applaud President Obama for making history today as the first sitting President to support full marriage equality.",left
"Without question his words today will shape the course of equality for generations to come.",left
"I am proud of the President for his courage in taking this historic step on the path of justice and equal rights - and I walk proudly with him to make our dream of equality a reality.",left
"I am pleased the U.S. Department of Education has granted Washington state a waiver from provisions in the No Child Left Behind law.",left
"NCLB's one-size-fits-all approach has not fit well with the reforms we, in Washington state, believe are needed for high standards and accountability.",left
"By returning many education decisions to the state and local levels, the waiver will allow Washington state educators to better meet the individualized needs of our students and ensure they have the critical skills and knowledge to succeed upon graduation.",left
"As we mark Equal Pay Day, I applaud President Obama's executive actions today to help combat pay discrimination and strengthen enforcement of equal pay laws for women.",left
"The President is signing an executive order prohibiting federal contractors from retaliating against employees who discuss their pay with each other.",left
